validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
99.1,1982,2000,70.78658809672305,1106.9402530193329,9
99.05000000000001,1981,2000,70.83945600623537,1108.9594235420227,0
98.95,1979,2000,71.74007066286207,1110.322640657425,2
99.25,1985,2000,71.33046249466024,1111.7658433914185,8
98.85000000000001,1977,2000,71.38852079852136,1111.4707672595978,22
99.4,1988,2000,71.15822218048643,1112.2484407424927,12
99.25,1985,2000,71.14223043351849,1112.4932131767273,16
99.15,1983,2000,71.3510451931892,1112.6116163730621,21
99.15,1983,2000,71.34463125506825,1113.4955925941467,5
99.25,1985,2000,71.81890572195364,1113.1342067718506,20
98.85000000000001,1977,2000,71.39547666247455,1113.7993624210358,7
99.15,1983,2000,71.19593881552672,1114.1817235946655,3
98.8,1976,2000,71.57671950434413,1113.392602443695,23
98.95,1979,2000,71.14627989543021,1114.4376909732819,4
99.65,1993,2000,71.47669354211045,1114.1242275238037,18
99.6,1992,2000,71.55573440823618,1114.678522348404,13
98.95,1979,2000,71.16939644384036,1114.3935432434082,14
99.15,1983,2000,71.59521236148971,1115.117038011551,1
98.85000000000001,1977,2000,71.30730017453325,1114.932720899582,11
98.95,1979,2000,70.88672241293422,1115.0915393829346,6
99.35000000000001,1987,2000,71.15528386178688,1115.2344632148743,10
99.2,1984,2000,70.7176603044297,1115.61759018898,19
99.0,1980,2000,71.23102926357163,1115.7756662368774,15
99.0,1980,2000,71.70392828842824,1116.3616313934326,17
98.75,1975,2000,70.99683988201367,1101.5823228359222,24
99.4,1988,2000,72.03262209184082,1103.2826082706451,25
99.2,1984,2000,71.07196524711975,1102.950845003128,29
99.45,1989,2000,71.43710707340624,1105.562786102295,26
99.15,1983,2000,71.22421136378553,1105.2749252319336,27
99.05000000000001,1981,2000,70.9211960745009,1104.8899133205414,28
99.1,1982,2000,70.74832539139922,1105.9784178733826,30
99.6,1992,2000,71.19405264060653,1106.586407661438,35
99.1,1982,2000,70.84528088281205,1107.0228998661041,33
99.0,1980,2000,70.71937667566151,1108.2957303524017,31
99.0,1980,2000,71.45411801068165,1108.7745325565338,34
99.15,1983,2000,70.81607301756277,1108.3906767368317,37
99.2,1984,2000,71.24010491450659,1108.613953113556,36
99.4,1988,2000,70.94640984956499,1109.0131359100342,40
99.05000000000001,1981,2000,71.65394476531966,1108.9975578784943,42
98.95,1979,2000,70.70697933323243,1108.7436637878418,44
98.9,1978,2000,71.49715477958301,1110.7208952903748,32
99.35000000000001,1987,2000,70.7173258671237,1109.316090106964,41
99.1,1982,2000,70.91589017926802,1109.236526966095,43
99.35000000000001,1987,2000,70.8233356968647,1109.6496345996857,39
99.35000000000001,1987,2000,70.62618524536313,1109.8562700748444,38
98.85000000000001,1977,2000,71.63432094841976,1109.2828764915466,46
99.25,1985,2000,71.9262261170239,1109.6318719387054,45
99.35000000000001,1987,2000,70.85350141922085,1109.157316684723,47
