validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
0,0,0,0,226.69044876098633,3
0,0,0,0,226.81764101982117,4
0,0,0,0,227.05664324760437,5
0,0,0,0,227.4380431175232,2
0,0,0,0,227.7084093093872,1
0,0,0,0,226.7397699356079,14
0,0,0,0,227.29609394073486,6
0,0,0,0,226.93071174621582,10
0,0,0,0,226.96292662620544,12
0,0,0,0,227.979008436203,0
0,0,0,0,227.6779043674469,7
0,0,0,0,227.5994086265564,9
0,0,0,0,227.10813236236572,20
0,0,0,0,227.94953441619873,8
0,0,0,0,227.44193577766418,16
0,0,0,0,227.57060146331787,18
0,0,0,0,228.0470359325409,13
0,0,0,0,227.90461325645447,15
0,0,0,0,228.52530884742737,11
0,0,0,0,228.1452033519745,21
0,0,0,0,228.30378532409668,17
0,0,0,0,228.28797268867493,19
0,0,0,0,228.35189652442932,22
0,0,0,0,228.41598320007324,23
0,0,0,0,228.04936599731445,24
0,0,0,0,227.10940027236938,32
0,0,0,0,227.74603056907654,26
0,0,0,0,228.28651762008667,25
0,0,0,0,227.37958216667175,31
0,0,0,0,227.53837633132935,30
0,0,0,0,227.64885354042053,29
0,0,0,0,227.3283667564392,36
0,0,0,0,228.60185360908508,27
0,0,0,0,227.6444764137268,38
0,0,0,0,227.3882601261139,41
0,0,0,0,228.3455262184143,35
0,0,0,0,228.55221271514893,34
0,0,0,0,227.7549066543579,39
0,0,0,0,228.21724033355713,37
0,0,0,0,227.81794476509094,40
0,0,0,0,229.4260733127594,28
0,0,0,0,228.2436978816986,42
0,0,0,0,229.80581092834473,33
0,0,0,0,228.25894451141357,45
0,0,0,0,228.24230980873108,46
0,0,0,0,228.4649350643158,43
0,0,0,0,228.73441433906555,44
0,0,0,0,228.6700940132141,47
0,0,0,0,227.61854791641235,49
0,0,0,0,228.18926215171814,48
0,0,0,0,227.5715572834015,54
0,0,0,0,227.4604480266571,55
0,0,0,0,228.17354226112366,52
0,0,0,0,228.09438848495483,53
0,0,0,0,228.61807346343994,50
0,0,0,0,227.44448566436768,57
0,0,0,0,228.6813769340515,51
0,0,0,0,227.77710056304932,59
0,0,0,0,227.73494005203247,61
0,0,0,0,228.68078207969666,56
0,0,0,0,228.1732394695282,58
0,0,0,0,228.33183813095093,60
0,0,0,0,228.33153748512268,62
0,0,0,0,228.5051805973053,63
0,0,0,0,228.76445364952087,64
0,0,0,0,228.53835129737854,65
0,0,0,0,228.37990736961365,68
0,0,0,0,228.72918391227722,67
0,0,0,0,228.6184241771698,69
0,0,0,0,229.03055548667908,70
0,0,0,0,229.6806836128235,66
0,0,0,0,229.12581419944763,71
0,0,0,0,227.07899355888367,74
0,0,0,0,227.45985674858093,72
0,0,0,0,227.82491827011108,73
0,0,0,0,227.65059614181519,77
0,0,0,0,227.7617928981781,76
0,0,0,0,227.57125759124756,79
0,0,0,0,228.28512454032898,78
0,0,0,0,228.18993616104126,80
0,0,0,0,227.71550488471985,82
0,0,0,0,227.413898229599,84
0,0,0,0,228.58720326423645,81
0,0,0,0,228.33381032943726,83
0,0,0,0,228.00161623954773,87
0,0,0,0,228.47709393501282,86
0,0,0,0,228.52462530136108,85
0,0,0,0,230.3324978351593,75
0,0,0,0,227.9532356262207,90
0,0,0,0,228.27095365524292,89
0,0,0,0,229.12831473350525,88
0,0,0,0,228.3820095062256,91
0,0,0,0,228.4772765636444,92
0,0,0,0,228.58920621871948,93
0,0,0,0,228.73315238952637,95
0,0,0,0,230.00302028656006,94
0,0,0,0,227.1564245223999,97
0,0,0,0,227.8553876876831,96
0,0,0,0,227.71291708946228,98
0,0,0,0,227.7613606452942,99
0,0,0,0,228.17462348937988,100
0,0,0,0,227.905255317688,101
0,0,0,0,227.62005305290222,105
0,0,0,0,227.77929949760437,104
0,0,0,0,228.01803421974182,103
0,0,0,0,228.27306056022644,102
0,0,0,0,227.70248818397522,107
0,0,0,0,227.25871777534485,111
0,0,0,0,228.27542567253113,106
0,0,0,0,228.0373339653015,108
0,0,0,0,228.46624755859375,109
0,0,0,0,228.60982251167297,110
0,0,0,0,228.16666960716248,112
0,0,0,0,228.1666533946991,113
0,0,0,0,228.66083455085754,116
0,0,0,0,228.931560754776,115
0,0,0,0,228.9951512813568,114
0,0,0,0,228.4245147705078,117
0,0,0,0,228.26538920402527,118
0,0,0,0,229.85653162002563,119
0,0,0,0,227.24826574325562,120
