validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
92.55663430420712,858,927,86.64611938112385,20.30167841911316,9
92.01725997842503,853,927,86.56875155078438,20.296027183532715,16
91.9093851132686,852,927,86.38348329984424,20.67098879814148,2
92.23300970873787,855,927,86.46120374783159,20.708987951278687,0
93.6353829557713,868,927,86.53776188052315,20.705297470092773,11
92.55663430420712,858,927,86.43737600246804,20.69248676300049,21
91.2621359223301,846,927,86.404474264033,20.752574682235718,15
92.9881337648328,862,927,86.3171244319105,20.809731006622314,3
92.66450916936354,859,927,86.48870488192327,20.754009008407593,22
92.9881337648328,862,927,86.29823952437839,20.838778495788574,18
90.83063646170443,842,927,86.31917514769607,20.931559324264526,7
91.9093851132686,852,927,86.09248926619362,20.927363634109497,12
92.23300970873787,855,927,86.29969263309388,20.993120908737183,17
92.23300970873787,855,927,86.38940026601514,21.137718677520752,6
91.47788565264293,848,927,86.04844117640232,21.197320699691772,10
92.77238403451996,860,927,86.22731228683276,21.21345615386963,8
92.55663430420712,858,927,86.17701138224659,21.170730113983154,23
92.12513484358145,854,927,86.18572486227389,21.30477809906006,1
91.69363538295578,850,927,86.16576138534576,21.310268878936768,20
92.12513484358145,854,927,86.0969296876163,21.446220874786377,13
92.34088457389427,856,927,86.18883736457,21.48929786682129,5
91.15426105717368,845,927,86.2076210639986,21.46584129333496,19
91.69363538295578,850,927,85.90695923979845,21.666163682937622,14
92.55663430420712,858,927,85.71705839606827,21.98354935646057,4
92.77238403451996,860,927,86.4709611114238,20.44434666633606,25
92.12513484358145,854,927,86.61781530960323,20.33410096168518,29
92.77238403451996,860,927,86.33839743863187,20.429211854934692,33
91.8015102481122,851,927,86.51515562239935,20.74673104286194,27
92.23300970873787,855,927,86.53656715389627,20.207081079483032,38
92.01725997842503,853,927,86.37368777294935,20.635608911514282,32
93.09600862998921,863,927,86.63969592772919,20.49298930168152,36
92.66450916936354,859,927,86.37482070862109,20.81011939048767,30
92.23300970873787,855,927,86.02151839966548,21.316827297210693,24
92.77238403451996,860,927,86.35395621345603,20.762328624725342,34
