validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
100.0,319,319,79.23198309379337,95.77827024459839,9
100.0,319,319,79.10885741679195,96.18013715744019,8
100.0,319,319,79.28345191411861,96.29592108726501,3
100.0,319,319,78.91684263829659,96.2671914100647,10
100.0,319,319,79.04067852467756,96.34259104728699,12
100.0,319,319,78.66270326021746,96.51967453956604,2
100.0,319,319,79.26529248226471,96.32400560379028,21
100.0,319,319,78.82235374314078,96.55135226249695,1
100.0,319,319,79.05857315820658,96.6287727355957,5
100.0,319,319,79.15277668161104,96.64964485168457,7
100.0,319,319,79.15978461575767,96.500559091568,17
100.0,319,319,78.97752495590045,96.59158134460449,23
100.0,319,319,78.70969453551385,96.61681628227234,15
100.0,319,319,78.77071764897623,96.83555340766907,0
100.0,319,319,79.01241473561635,96.87650299072266,11
100.0,319,319,78.68954547392228,96.80150103569031,18
100.0,319,319,78.93918679576795,97.00895929336548,6
100.0,319,319,79.11820845472471,96.83323407173157,16
100.0,319,319,79.09100732964232,96.84906840324402,20
100.0,319,319,78.78150721305632,97.09196305274963,13
100.0,319,319,78.9821001747138,97.17144274711609,14
100.0,319,319,78.75754562150242,97.4051365852356,4
100.0,319,319,79.02169988923131,97.26101994514465,19
100.0,319,319,78.88659851082699,97.44924879074097,22
100.0,319,319,78.90089328598854,97.51827359199524,25
100.0,319,319,79.00277240650433,97.43912410736084,27
100.0,319,319,78.90872979948969,97.3283531665802,30
100.0,319,319,78.68869481768502,97.9934434890747,24
100.0,319,319,78.95574314602256,97.39172697067261,29
100.0,319,319,79.21722614119804,97.28063178062439,32
100.0,319,319,78.96567187995714,97.66072821617126,28
100.0,319,319,79.0577269173048,97.37530565261841,36
100.0,319,319,78.82938393196731,97.6607780456543,31
100.0,319,319,78.97216528583614,97.40706086158752,37
100.0,319,319,78.6729630162067,97.64499044418335,34
100.0,319,319,78.83211859241449,97.54995155334473,35
100.0,319,319,78.5478120319537,98.0888340473175,26
100.0,319,319,78.75505578344942,97.89930963516235,33
100.0,319,319,79.1642377669801,97.58250379562378,41
100.0,319,319,78.8641351376857,97.66190218925476,39
100.0,319,319,79.20062752759496,97.83605360984802,38
100.0,319,319,79.14716794869008,97.63016152381897,43
100.0,319,319,78.95062785062976,97.97837162017822,42
100.0,319,319,78.83939734797254,98.08909773826599,44
100.0,319,319,78.75420770713362,98.62870717048645,40
100.0,319,319,79.17750605001278,98.0582103729248,47
100.0,319,319,79.0278961938916,98.39090609550476,46
100.0,319,319,79.10699180136443,98.43842554092407,45
100.0,319,319,79.20415869205604,97.15342044830322,48
100.0,319,319,79.14586507892868,97.24834418296814,50
100.0,319,319,79.03546862731584,97.3591890335083,49
100.0,319,319,78.9891206533985,97.501793384552,51
100.0,319,319,79.36562463415002,97.21691226959229,54
100.0,319,319,79.24580800761665,97.29610896110535,56
100.0,319,319,79.00176598453456,97.69196200370789,52
100.0,319,319,78.9941241980694,97.72384715080261,53
100.0,319,319,79.13753436391852,97.58130717277527,57
100.0,319,319,78.89052356189038,97.80316948890686,55
100.0,319,319,78.94695876984501,97.5642511844635,61
100.0,319,319,78.97538989424183,97.83430576324463,58
100.0,319,319,78.91123970103027,97.48480033874512,63
100.0,319,319,78.99654536561017,97.59581995010376,62
100.0,319,319,79.03680616795849,97.86609864234924,59
100.0,319,319,78.95516183426285,97.8820149898529,60
100.0,319,319,79.1662120829098,97.84925079345703,65
100.0,319,319,78.81882916747082,98.05505180358887,64
100.0,319,319,78.86118135916819,97.54826211929321,67
100.0,319,319,78.66990270880602,98.02335047721863,66
100.0,319,319,79.10626439987256,98.03854894638062,68
100.0,319,319,79.21381098564208,97.91175985336304,70
100.0,319,319,79.12425359780936,98.26037001609802,69
100.0,319,319,79.09283997762294,98.48213791847229,71
100.0,319,319,78.92328129786226,96.87808632850647,74
100.0,319,319,78.95008991513768,97.0845274925232,73
100.0,319,319,78.66859049776373,97.25865149497986,72
100.0,319,319,78.80454430618079,96.89414834976196,78
100.0,319,319,78.81451373236642,97.13188934326172,76
100.0,319,319,79.27289894360882,97.03674578666687,77
100.0,319,319,78.79505958731471,97.29054546356201,75
100.0,319,319,78.7697094127426,97.1952383518219,79
100.0,319,319,78.82191861223394,97.13190817832947,80
100.0,319,319,78.99023565561343,96.84692049026489,84
100.0,319,319,79.1802556020818,97.02114868164062,85
100.0,319,319,78.8421375692141,97.06854820251465,86
100.0,319,319,78.73832244055164,97.33785510063171,81
100.0,319,319,78.97834768742054,97.29040336608887,83
100.0,319,319,78.76199257135053,97.25845050811768,87
100.0,319,319,78.99074618207196,97.55982613563538,82
100.0,319,319,79.00914932949725,97.33798551559448,88
100.0,319,319,78.75023124294698,97.40117955207825,90
100.0,319,319,78.69280538378652,97.4645586013794,91
100.0,319,319,78.84802501220062,97.67036485671997,89
100.0,319,319,79.30414484810167,97.62291193008423,92
100.0,319,319,79.5096916131333,97.51190900802612,94
100.0,319,319,79.21370910800391,97.84471940994263,93
100.0,319,319,78.87266182151771,97.76518750190735,95
100.0,319,319,79.10801159419982,96.78185486793518,98
100.0,319,319,79.0944900643386,96.89282536506653,97
100.0,319,319,78.81878775864598,97.14687395095825,96
100.0,319,319,78.57544230325092,97.16241693496704,99
100.0,319,319,78.94335935639778,97.19407558441162,100
100.0,319,319,78.81645919516859,97.16232538223267,102
100.0,319,319,78.6331541374479,97.32100367546082,101
100.0,319,319,79.20785018921367,97.09905219078064,103
100.0,319,319,79.01617863586263,97.11486291885376,105
100.0,319,319,78.82900418053434,97.35260558128357,104
100.0,319,319,78.6967003012793,97.06752038002014,107
100.0,319,319,79.07126489084634,97.16252183914185,106
100.0,319,319,79.14576183555354,97.13093209266663,108
100.0,319,319,79.26686046891723,96.92513799667358,110
100.0,319,319,79.31248731778531,96.90918731689453,111
100.0,319,319,78.8824509821627,97.35282874107361,109
100.0,319,319,79.28685166093857,97.16251015663147,112
100.0,319,319,78.66774884065637,97.25773429870605,113
100.0,319,319,78.90510632677659,97.43187379837036,114
100.0,319,319,78.96850434288088,97.5584545135498,115
100.0,319,319,78.70255789767285,97.79556560516357,116
100.0,319,319,79.07534339299593,97.92217564582825,117
100.0,319,319,78.83741456510896,97.92201828956604,118
100.0,319,319,79.10065310183776,97.780113697052,119
100.0,319,319,79.27417764755799,96.76392459869385,120
100.0,319,319,78.89576834308927,96.77979803085327,121
100.0,319,319,79.08502591265021,97.11202931404114,122
100.0,319,319,78.96346103192614,97.09619665145874,123
100.0,319,319,79.06751536479553,97.03286552429199,124
100.0,319,319,79.17790051457726,96.9692792892456,125
100.0,319,319,78.64882948612534,97.1750476360321,126
100.0,319,319,79.14399523097971,96.82643556594849,130
100.0,319,319,78.93523380295993,97.09589338302612,128
100.0,319,319,79.32024605153643,97.12738919258118,131
100.0,319,319,78.60609557276058,97.6662540435791,127
100.0,319,319,78.70039005123883,97.38092422485352,129
100.0,319,319,78.59051164147527,97.36492443084717,133
100.0,319,319,78.76469914761715,97.38039541244507,134
100.0,319,319,78.67208822375301,97.61806964874268,132
100.0,319,319,78.92760297482901,97.41192173957825,135
100.0,319,319,78.76974487158914,97.39615058898926,136
100.0,319,319,79.10385448677918,96.98448777198792,137
100.0,319,319,78.79477751782647,97.39609026908875,139
100.0,319,319,78.81993942693481,97.79216456413269,138
