validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
64.20626895854399,635,989,80.35010001387575,22.658535480499268,0
67.10000000000001,671,1000,81.97746115805685,22.86413025856018,5
67.86786786786787,678,999,83.11776009329115,23.000481128692627,1
64.36436436436436,643,999,81.24257608860597,23.030151844024658,3
65.60000000000001,656,1000,82.95879781771495,23.332207679748535,6
64.4,644,1000,79.9677516452161,23.508768558502197,2
66.26139817629179,654,987,82.89862245545606,23.69874405860901,8
66.9,669,1000,83.6247490690032,23.843421697616577,18
67.0020120724346,666,994,81.39368517467686,23.890321016311646,9
66.70020120724345,663,994,82.72012343403735,23.88520336151123,13
68.89564336372847,680,987,82.19151773863884,23.875385522842407,14
67.17171717171718,665,990,83.42242148054976,24.00126576423645,17
65.7,657,1000,81.84346326628756,24.099661827087402,4
67.53507014028057,674,998,82.9224435948529,24.034886598587036,15
67.85350966429297,667,983,81.47360879081212,24.12399911880493,10
65.4308617234469,653,998,81.99834669850155,24.527130365371704,16
65.46546546546547,654,999,82.17635056950586,24.602575540542603,22
62.8,628,1000,82.57557310477893,24.68397307395935,20
67.7,677,1000,81.51761551119688,24.870578289031982,11
63.59077231695085,634,997,80.4181721384074,24.98397731781006,23
65.4,654,1000,81.37261149229022,25.289323091506958,7
65.26104417670683,650,996,81.25685106769484,25.430983781814575,19
62.298387096774185,618,992,82.1606756244627,25.52447199821472,21
63.7,637,1000,80.51353331248696,25.665318965911865,12
67.97979797979798,673,990,81.31221371121275,23.066014289855957,27
66.73366834170854,664,995,82.20917900305426,23.08031415939331,29
68.30000000000001,683,1000,83.66501606801164,24.21104097366333,24
66.5,665,1000,81.7627144594312,24.003708839416504,25
68.0,680,1000,81.84151937789767,23.586989879608154,30
69.93987975951904,698,998,83.09616246960645,23.443106651306152,31
69.3158953722334,689,994,82.02534049056656,24.57533097267151,26
64.52905811623246,644,998,81.01774267607811,23.64981961250305,33
63.800000000000004,638,1000,81.20169982261201,23.10912275314331,40
65.4308617234469,653,998,81.17281877739899,23.74420666694641,36
65.3,653,1000,80.94174311372885,23.918986320495605,35
63.800000000000004,638,1000,80.11372846018804,24.653050661087036,28
61.59274193548387,611,992,81.23240391146318,24.15827751159668,32
62.4,624,1000,79.90891706645367,24.07838726043701,38
60.627530364372475,599,988,81.94555834647528,24.30048179626465,37
67.06948640483384,666,993,82.5259776520913,22.934289693832397,45
68.89999999999999,689,1000,82.77562210584001,24.841533422470093,34
60.699999999999996,607,1000,80.75392031043262,24.221531867980957,39
63.0,630,1000,80.19390758314569,24.253287315368652,41
66.10000000000001,661,1000,81.70803654936773,24.237273454666138,42
61.4,614,1000,80.5104633623428,24.268937826156616,43
63.86386386386387,638,999,81.60363674065378,23.74887728691101,47
62.7,627,1000,81.63391141769534,23.87164616584778,46
64.3,643,1000,80.90271577051689,24.57076907157898,44
65.4,654,1000,79.9340160145869,24.15973424911499,49
61.89516129032258,614,992,80.7812729326467,23.46132469177246,52
65.0,650,1000,81.34480584605029,24.700457096099854,48
64.60000000000001,646,1000,78.65192103351073,24.368189096450806,50
62.4,624,1000,79.6016016685447,24.463988065719604,51
64.09227683049149,639,997,81.28008443950226,23.65456485748291,58
62.7648839556004,622,991,82.47074510527767,24.195022344589233,54
62.525050100200396,624,998,79.54352762313034,24.497511386871338,53
67.1414038657172,660,983,82.58353867845518,23.877991437911987,59
61.4,614,1000,79.96658879007255,24.199151277542114,56
61.9,619,1000,80.7344973150034,24.243672609329224,57
65.99799398194584,658,997,80.78682020315456,23.66038942337036,62
64.1,641,1000,80.4993471108503,24.54588007926941,55
66.36178861788618,653,984,82.21032265067551,23.814887046813965,63
62.1,621,1000,79.88682362294057,24.0372896194458,61
68.7374749498998,686,998,83.39169962333916,23.322352170944214,66
67.9,679,1000,80.96190526074997,23.03674292564392,70
68.36836836836837,683,999,82.98857333344509,23.9108669757843,64
65.4,654,1000,79.6141970360879,24.912781953811646,60
66.0,660,1000,80.07823498158496,24.388570070266724,65
65.0,650,1000,82.45636526310867,24.13484287261963,68
67.16867469879519,669,996,81.93210545555573,24.485062837600708,67
68.7,687,1000,82.5234274361126,23.91491436958313,71
61.7,617,1000,80.96467679101569,24.676236152648926,69
66.93386773547094,668,998,82.2778246704505,23.553409576416016,74
63.46346346346346,634,999,79.62657436165141,24.031835079193115,73
66.5,665,1000,81.67010993441461,23.42224407196045,81
66.2,662,1000,80.1865974578337,23.616713285446167,78
66.2,662,1000,80.12603031715157,24.222722053527832,75
63.1,631,1000,81.41679749999112,24.908878087997437,72
66.2,662,1000,80.17853139425134,24.398609161376953,76
64.16416416416416,641,999,81.14205483589652,23.761099100112915,82
65.2,652,1000,81.08687108501876,23.777157306671143,83
68.4,684,1000,81.26374056513177,23.601911544799805,86
66.86868686868686,662,990,82.21491833037884,23.99988317489624,80
61.523046092184366,614,998,81.7365272635564,23.840864896774292,84
67.0,670,1000,82.2245145146605,24.063868761062622,87
66.93386773547094,668,998,83.38497771977681,24.525359392166138,79
68.7,687,1000,81.96082841919707,24.828062534332275,77
68.03607214428857,679,998,81.91759126114002,23.013038873672485,92
65.10000000000001,651,1000,83.18722073409354,24.144006490707397,88
64.9,649,1000,81.44832271563614,24.032370805740356,89
64.12825651302605,640,998,81.6570485005286,24.589596271514893,85
65.02016129032258,645,992,81.60348155159602,23.729585647583008,91
65.3,653,1000,79.45369896070831,24.03195858001709,93
59.8,598,1000,79.65042795605076,24.859430074691772,90
61.7,617,1000,78.53522258336407,24.095279455184937,95
67.8714859437751,676,996,85.90103964534504,24.586938619613647,94
68.4903748733536,676,987,82.31963589158092,22.72372579574585,97
65.0,650,1000,80.65762528964846,23.934969663619995,96
67.50756811301716,669,991,82.44525716879664,22.6438410282135,105
65.3923541247485,650,994,81.14645924600804,23.40927767753601,99
67.81376518218623,670,988,84.58050801056578,23.026103734970093,103
66.0,660,1000,81.28780273391662,23.648201942443848,98
63.73737373737374,631,990,80.96997785278383,23.775426864624023,100
66.7,667,1000,80.98442228748003,23.631611585617065,101
66.49949849548646,663,997,82.72514853393226,23.376563787460327,107
62.68806419257773,625,997,79.84196697834695,24.09392738342285,106
67.8498985801217,669,986,82.23088047393487,23.711806297302246,110
67.30000000000001,673,1000,84.42703880380408,24.34856653213501,104
67.10000000000001,671,1000,81.29188600757723,23.551926136016846,112
64.7,647,1000,81.8202019268268,23.998496532440186,109
64.8,648,1000,82.16715625821665,23.536516666412354,114
68.10000000000001,681,1000,83.34568246537852,24.730812072753906,102
63.96396396396396,639,999,81.2080951784694,24.17363405227661,108
64.5,645,1000,80.31145447536825,23.981995582580566,113
64.60000000000001,646,1000,80.02044633457456,23.966254234313965,115
69.13827655310621,690,998,82.01327019153713,23.47315526008606,117
64.1,641,1000,80.3517076014143,24.9534809589386,111
66.7,667,1000,80.6653218058913,23.330676555633545,119
64.46446446446447,644,999,82.49057469655806,24.094313621520996,116
63.9,639,1000,80.77638437313561,24.380444765090942,118
65.7,657,1000,80.59444980962209,23.503854513168335,120
67.67676767676768,670,990,83.75238197236965,23.40792441368103,123
63.86386386386387,638,999,82.47763390532123,23.455634832382202,124
65.8,658,1000,81.31099131097886,23.328293800354004,128
62.96296296296296,629,999,81.87424390456557,24.363218069076538,122
67.16716716716716,671,999,81.75811773059823,23.869372606277466,125
66.96969696969697,663,990,83.23307525588316,23.996904134750366,126
65.0,650,1000,81.08733557975974,25.016740798950195,121
63.6,636,1000,80.2342976558719,24.29974889755249,127
65.6312625250501,655,998,81.94639015124827,23.455915451049805,136
65.8,658,1000,82.28225951601893,23.69185471534729,134
66.53306613226452,664,998,81.53801044103356,24.046725034713745,130
63.390170511534606,632,997,81.76798314494745,24.26929497718811,129
62.689585439838226,620,989,79.94081186879207,24.14199995994568,132
66.7001003009027,665,997,80.82449202976001,24.110087394714355,135
67.16716716716716,671,999,81.96978249994156,23.520742893218994,139
63.390170511534606,632,997,80.63165952185857,24.554981470108032,133
64.60000000000001,646,1000,81.50701903641905,24.730395078659058,131
65.2,652,1000,80.52576448453638,23.583781003952026,140
66.10000000000001,661,1000,82.52161816734257,24.475012063980103,137
64.61693548387096,641,992,80.84670391264042,24.442809104919434,138
64.42885771543087,643,998,81.61597680809304,23.438613414764404,143
67.2,672,1000,82.92878893039646,24.56725001335144,142
67.9,679,1000,82.76077561281224,24.932692289352417,141
66.10000000000001,661,1000,81.57793079912827,23.44324231147766,144
65.9919028340081,652,988,84.20945173851919,23.20104956626892,149
64.5582329317269,643,996,80.59360018057676,24.044009685516357,145
67.10000000000001,671,1000,79.76975755873136,23.980552434921265,146
64.52905811623246,644,998,82.94797525504171,24.090524911880493,147
64.42885771543087,643,998,81.21276022107668,23.99537420272827,148
66.4989939637827,661,994,80.5284736771727,23.72420644760132,150
69.14572864321607,688,995,81.75670919282378,23.78652834892273,152
65.0,650,1000,81.92083780670208,23.353999376296997,155
66.4,664,1000,81.43053137982372,24.430983304977417,151
66.96969696969697,663,990,81.8820809860789,23.657197952270508,154
65.3,653,1000,81.65788540905679,23.94354248046875,153
63.5,635,1000,80.40393581828612,23.861985445022583,157
69.1,691,1000,82.21651644394183,24.08441710472107,156
63.2,632,1000,81.38600876955469,23.87732195854187,158
65.76576576576578,657,999,82.5260736938235,23.781548500061035,163
64.16416416416416,641,999,81.53263802258108,23.718071222305298,164
66.46646646646647,664,999,81.96771944589062,24.1309757232666,161
64.1,641,1000,80.5450692948202,24.400851726531982,160
65.2,652,1000,80.37666222919046,24.56283712387085,159
62.8,628,1000,80.16801237180759,24.559608936309814,162
67.94354838709677,674,992,83.07564229661914,23.686327934265137,165
64.4803229061554,639,991,80.58752690642346,23.86073899269104,167
60.099999999999994,601,1000,81.34520983671577,24.17888379096985,166
65.93186372745491,658,998,83.02591817841575,23.53667712211609,168
68.37349397590361,681,996,82.18481228070459,23.39608359336853,169
61.3,613,1000,81.33226096815274,23.794127702713013,171
66.63326653306613,665,998,82.81417839646123,23.556555032730103,172
63.4,634,1000,81.18454151442859,23.635862112045288,173
66.53306613226452,664,998,79.82651143605263,24.335041284561157,170
63.0,630,1000,80.95788085567808,23.41392159461975,175
58.8,588,1000,79.30504490115356,23.716813564300537,176
66.63316582914572,663,995,82.19637641796585,23.38353943824768,179
64.66466466466466,646,999,80.89142279685642,24.463857412338257,174
65.99597585513078,656,994,81.9486097822358,23.70109987258911,177
66.06606606606607,660,999,81.69822359863534,23.52726697921753,180
60.71428571428571,595,980,80.09814492163441,23.019527196884155,184
65.9,659,1000,82.4537228139718,24.5281343460083,178
65.29588766298897,651,997,82.22574192734325,23.956552743911743,182
65.4,654,1000,81.17782907813249,24.259130001068115,181
65.8,658,1000,81.77097506100496,23.325295209884644,187
64.2,642,1000,81.05211292270715,23.8467538356781,183
70.77077077077078,707,999,83.1283988979458,23.24359440803528,188
68.30000000000001,683,1000,81.33472223636744,23.895231246948242,186
64.88395560040362,643,991,82.48248960634098,24.403695821762085,185
64.06406406406407,640,999,80.75150491868301,23.38853907585144,190
62.1,621,1000,81.251326459382,24.31008005142212,189
65.2,652,1000,81.20090046825361,23.85054349899292,191
66.10000000000001,661,1000,83.44710155242443,23.10234308242798,192
64.09227683049149,639,997,82.0200228832935,23.247056484222412,195
64.36436436436436,643,999,82.01986743369525,24.218374490737915,193
67.23446893787575,671,998,81.65186057029703,23.32760000228882,196
63.08926780341023,629,997,80.9267717919472,23.884458303451538,198
67.16867469879519,669,996,81.05031712985351,23.295668363571167,202
68.98989898989899,683,990,82.95473051079529,24.139304637908936,197
63.84692849949648,634,993,81.28889940306782,24.712132692337036,194
65.25252525252525,646,990,82.51824933850719,23.72517156600952,203
66.8,668,1000,81.79596448326625,22.69152021408081,209
68.7,687,1000,82.42079746894827,23.758036136627197,204
65.85858585858585,652,990,82.57545209249197,23.55148148536682,206
65.96596596596596,659,999,79.84503289513297,23.31239604949951,207
64.56456456456456,645,999,81.01862955533518,24.633105278015137,200
65.10000000000001,651,1000,82.65908385232207,24.680980443954468,201
63.7,637,1000,81.40599691325802,24.284015417099,205
63.2,632,1000,81.86400341664569,25.63595676422119,199
65.5,655,1000,81.23829477171236,23.47268772125244,212
69.82845610494451,692,991,82.16449059730262,24.315861463546753,210
60.699999999999996,607,1000,79.97881326724729,24.69783306121826,208
68.0,680,1000,82.38937696693681,24.730174779891968,211
65.56556556556556,655,999,82.10393516332843,24.33222770690918,214
65.60000000000001,656,1000,82.08900920461198,24.953290462493896,213
68.04020100502512,677,995,82.85108782851995,25.27249789237976,215
