validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
89.2,892,1000,90.20849397139375,6.625319480895996,0
90.0,900,1000,90.20237415778676,6.710170030593872,2
88.2,882,1000,90.17598665224476,6.726982116699219,1
88.9,889,1000,90.14308286109505,6.664143085479736,3
89.4,894,1000,90.23037383692511,6.780253648757935,5
87.5,875,1000,89.9648715849507,7.016704797744751,4
89.5,895,1000,90.06689176385807,6.767992973327637,6
89.4,894,1000,90.13155095712281,7.197739362716675,7
89.2,892,1000,90.1918423798877,7.2452027797698975,8
88.0,880,1000,90.30199316589693,7.1000518798828125,10
89.2,892,1000,90.16542496285824,7.295138597488403,9
89.9,899,1000,90.32777448532475,7.121558666229248,11
90.2,902,1000,90.20827077543751,7.154460906982422,13
90.3,903,1000,90.17607914530899,7.234835386276245,14
89.4,894,1000,90.27735235535158,7.234570741653442,16
89.60000000000001,896,1000,90.32743640683076,7.377453804016113,12
91.10000000000001,911,1000,90.29649947952913,7.314046382904053,15
90.4,904,1000,90.23685085534771,7.155203342437744,17
90.3,903,1000,90.14002005205623,7.43656587600708,19
88.1,881,1000,90.18882330006687,7.601715803146362,18
90.0,900,1000,90.10528221310429,7.651049375534058,20
89.3,893,1000,90.12036479486592,7.398398399353027,21
90.10000000000001,901,1000,90.312932760155,7.366971492767334,22
89.60000000000001,896,1000,90.07670263455775,7.643994331359863,23
89.8,898,1000,90.2417951831037,7.078217506408691,24
91.60000000000001,916,1000,90.17897701436456,7.0582146644592285,26
89.9,899,1000,90.14994760766672,7.122292995452881,25
89.7,897,1000,90.08836114291182,7.0900774002075195,27
89.2,892,1000,90.20883470454665,6.944151401519775,29
89.9,899,1000,90.14014893326264,7.007805824279785,28
88.9,889,1000,90.1368200711741,7.181270122528076,30
89.5,895,1000,90.17195857775528,6.927175998687744,32
90.8,908,1000,90.18899529296678,7.085752487182617,31
89.9,899,1000,90.24970589163865,6.909360885620117,34
89.9,899,1000,90.37589744539987,6.685582876205444,36
90.2,902,1000,90.12292870161684,7.020749807357788,33
88.3,883,1000,90.27883767642368,6.893256187438965,38
89.9,899,1000,90.13621571504177,7.219127178192139,35
