validity_percentage,valid_matches,total_matches,avg_similarity_score,execution_time,iteration
99.1,991,1000,69.30488567500151,218.03932976722717,20
98.7,987,1000,69.48254728858339,219.6448471546173,18
98.3,983,1000,69.3163512266387,220.01045322418213,21
98.6,986,1000,69.12999691121104,220.56619572639465,7
99.1,991,1000,68.75095694657071,220.77252554893494,5
98.7,987,1000,70.50229965320969,220.9309368133545,4
98.4,984,1000,70.31356667384432,221.18509364128113,2
98.6,986,1000,70.47464440164183,221.1375916004181,9
97.89999999999999,979,1000,68.35754331377123,221.45467686653137,1
97.6,976,1000,69.40119336329624,221.32763123512268,17
98.1,981,1000,68.87700525071723,221.6126618385315,14
98.9,989,1000,69.13699456800505,221.61250185966492,22
98.0,980,1000,69.34993816210954,221.75519180297852,6
99.1,991,1000,70.21389779339768,221.67576789855957,16
97.7,977,1000,69.06529703135,222.00796222686768,0
97.6,976,1000,68.51790894160239,221.81765413284302,15
97.89999999999999,979,1000,69.43718311830527,221.8970172405243,12
98.5,985,1000,68.76228068445677,221.77012705802917,23
98.8,988,1000,68.4026341447152,222.00750255584717,8
98.5,985,1000,69.33268966219302,221.9916787147522,10
98.6,986,1000,68.63482194933658,221.95998859405518,13
98.9,989,1000,69.1000479189655,221.99123358726501,19
99.0,990,1000,69.07598995964523,222.2758138179779,3
98.5,985,1000,69.03793783659522,222.18063950538635,11
98.5,985,1000,68.4727588510861,209.23286628723145,24
99.0,990,1000,69.84246794122552,214.9858968257904,25
98.6,986,1000,69.08504099481078,217.23952460289001,26
98.7,987,1000,68.12356077708237,217.77899384498596,27
98.8,988,1000,69.72733447218022,217.87476301193237,33
97.8,978,1000,68.86901725504674,219.15981602668762,29
98.9,989,1000,70.32087407317088,218.68381881713867,32
98.9,989,1000,69.88904572361146,218.55764603614807,34
98.5,985,1000,69.21993140110578,219.65084981918335,28
98.5,985,1000,69.41379544458553,219.44404292106628,31
98.5,985,1000,69.27398524747635,218.8904094696045,40
98.3,983,1000,69.31960428048667,219.15862703323364,37
98.6,986,1000,68.93643969202317,219.85524797439575,30
98.2,982,1000,68.86831194548473,219.45937323570251,38
98.5,985,1000,69.1410429416483,219.39621496200562,44
98.2,982,1000,68.62489333016445,219.55384731292725,41
98.1,981,1000,69.2194928251012,219.42774748802185,45
98.0,980,1000,68.35331074606373,219.61695456504822,39
98.9,989,1000,69.46388633765719,219.821950674057,35
98.3,983,1000,68.2696926534934,219.3963782787323,46
98.3,983,1000,70.0343178008053,219.427885055542,47
98.4,984,1000,69.02665598877199,219.6326277256012,42
98.6,986,1000,68.73502788596899,219.63258171081543,43
98.8,988,1000,69.34754768341426,219.90061783790588,36
98.9,989,1000,68.70098434175874,190.38247656822205,48
98.3,983,1000,69.17416844801214,207.66643643379211,49
98.4,984,1000,68.76779737034522,212.0181691646576,50
98.7,987,1000,68.78279381596823,213.14563012123108,51
99.3,993,1000,69.151184831704,215.79498171806335,57
97.7,977,1000,68.59147008120583,217.52423214912415,52
98.3,983,1000,68.87746381228426,216.92138624191284,55
98.8,988,1000,69.5695673918061,217.2383735179901,54
97.8,978,1000,69.3565432948513,217.460200548172,53
98.9,989,1000,69.83144232043703,218.0468032360077,56
98.7,987,1000,68.5996582101691,217.4461030960083,62
